WD100,Actual,CSE,TRNSYS-Perez,TRNSYS-HayDavies
Aug Average West 90 Total Radiation Values,N/A,97.34334476113861,106.10683620621926,98.35514043342899
Aug Average West 90 Beam Radiation Values,N/A,70.2900784918686,60.582010379047375,60.582010379047375
Aug Average West 90 Diffuse Radiation Values,N/A,27.053263835582694,45.52482582717191,37.77313005438159
Aug Average 45 East 90 Total Radiation Values,N/A,131.19808342102257,138.29844484357992,131.0933470323689
Aug Average 45 East 90 Beam Radiation Values,N/A,104.14481473851188,88.65589142256393,88.65589142256393
Aug Average 45 East 90 Diffuse Radiation Values,N/A,27.053263835582694,49.642553421015975,42.43745560980499
Aug Average 45 West 90 Total Radiation Values,N/A,106.31152555156736,115.9350640536969,107.47248886776349
Aug Average 45 West 90 Beam Radiation Values,N/A,79.25826284196916,68.51130537424154,68.51130537424154
Aug Average 45 West 90 Radiation Values,N/A,27.053263835582694,47.42375867945536,38.96118349352193
Aug Average East 30 Total Radiation Values,N/A,240.83842327957908,243.96629179439697,240.85465098624016
Aug Average East 30 Beam Radiation Values,N/A,190.3563382019588,162.89491502728148,162.89491502728148
Aug Average East 30 Diffuse Radiation Values,N/A,50.482083535475105,81.07137676711548,77.95973595895869
Aug Average South 30 Total Radiation Values,N/A,254.38381104496727,261.3502091614888,256.0776445170506
Aug Average South 30 Beam Radiation Values,N/A,203.9017339444169,176.19922486673906,176.19922486673906
Aug Average South 30 Diffuse Radiation Values,N/A,50.482083535475105,85.15098429474972,79.87841965031151
Aug Average West 30 Total Radiation Values,N/A,213.67604889836122,219.95930664326048,215.41346475744024
Aug Average West 30 Beam Radiation Values,N/A,163.1939649981506,141.30974307022132,141.30974307022132
Aug Average West 30 Diffuse Radiation Values,N/A,50.482083535475105,78.64956357303912,74.10372168721888
Sep Average Dry Bulb Temperature Values,19.1663421418637,19.16076468954016,19.160499623799048,19.160499623799048
Sep Average Dry Bulb Temperature Absolute Errors,0,-0.005577452323542786,-0.005842518064653746,-0.005842518064653746
Sep Average Relative Humidity Values,40.88595271210014,40.80874594249198,40.89507128525679,40.89507128525679
Sep Average Relative Humidity Absolute Errors,0,-0.07720676960816064,0.009118573156648324,0.009118573156648324
Sep Average Dew Point Temperature Values,2.9611961057023644,2.9670828023735183,2.964108982521124,2.964108982521124
Sep Average Dew Point Temperature Absolute Errors,0,0.005886696671153935,0.0029128768187596243,0.0029128768187596243
Sep Average Wind Speed Values,4.097983310152991,4.1063552662870135,4.097698180730793,4.097698180730793
Sep Average Wind Speed Absolute Errors,0,0.008371956134022085,-0.0002851294221981604,-0.0002851294221981604
Sep Average Wind Direction Values,170.67454798331016,170.74246423114465,170.7176033105684,170.7176033105684
Sep Average Wind Direction Absolute Errors,0,0.06791624783448924,0.043055327258230136,0.043055327258230136
Sep Average Station Pressure Values,837.1968011126564,830.1099999999292,837.1969508430761,837.1969508430761
Sep Average Station Pressure Absolute Errors,0,-7.086801112727244,0.00014973041970733902,0.00014973041970733902
Sep Average Total Cloud Cover Values,4.7885952712100135,4.78260869565217,4.78505421152139,4.78505421152139
Sep Average Total Cloud Cover Absolute Errors,0,-0.00598657555784321,-0.0035410596886231716,-0.0035410596886231716
Sep Average Opaque Cloud Cover Values,4.307371349095966,N/A,4.303803970366936,4.303803970366936
Sep Average Opaque Cloud Cover Absolute Errors,0,nan,-0.003567378729029791,-0.003567378729029791
Sep Average Total Horizontal Radiation Values,215.93045897079276,213.84541001069618,217.30266531072786,217.31356035411548
Sep Average Total Horizontal Radiation Absolute Errors,0,-2.0850489600965716,1.3722063399351043,1.3831013833227246
Sep Average Diffuse Horizontal Radiation Values,67.47566063977747,43.854509240172234,67.35303553926465,67.36393058265224
Sep Average Diffuse Horizontal Radiation Absolute Errors,0,-23.62115139960524,-0.1226251005128205,-0.11173005712522865
Sep Average Humidity Ratio Values,N/A,0.006043645607028744,0.0059781070308966835,0.0059781070308966835
Sep Average Wet Bulb Temperature Values,N/A,10.248207555216007,10.311262655457178,10.311262655457178
Sep Average Sky Temperature Values,N/A,4.3858724322086475,3.7294605439744277,3.7294605439744277
Sep Average Horizontal Beam Radiation Values,N/A,169.99090205889738,149.94962977146324,149.94962977146324
Sep Average South 90 Total Radiation Values,N/A,143.43233851090412,150.09961047725375,141.65213775613884
Sep Average South 90 Beam Radiation Values,N/A,121.50508504583944,103.38986012546431,103.38986012546431
Sep Average South 90 Diffuse Radiation Values,N/A,21.927254419919425,46.70975035178943,38.26227763067451
Sep Average East 90 Total Radiation Values,N/A,113.88149045964559,118.35654783459903,112.50018922332762
Sep Average East 90 Beam Radiation Values,N/A,91.95423747086912,75.75971021839636,75.75971021839636
Sep Average East 90 Diffuse Radiation Values,N/A,21.927254419919425,42.59683761620265,36.74047900493125
Sep Average North 90 Total Radiation Values,N/A,22.079990882066934,28.537953085742068,21.95189901168579
Sep Average North 90 Beam Radiation Values,N/A,0.1527363483400475,0.20971939060688574,0.20971939060688574
Sep Average North 90 Diffuse Radiation Values,N/A,21.927254419919425,28.328233695135182,21.7421796210789
Sep Average West 90 Total Radiation Values,N/A,101.19672202528297,109.04263689898892,102.16507566916654
Sep Average West 90 Beam Radiation Values,N/A,79.26946673445036,69.53357409859734,69.53357409859734
Sep Average West 90 Diffuse Radiation Values,N/A,21.927254419919425,39.50906280039156,32.631501570569185
Sep Average 45 East 90 Total Radiation Values,N/A,144.57096933032219,149.57541716439778,142.46122156499277
Sep Average 45 East 90 Beam Radiation Values,N/A,122.64371737755077,102.17444903013038,102.17444903013038
Sep Average 45 East 90 Diffuse Radiation Values,N/A,21.927254419919425,47.400968134267416,40.28677253486242
Sep Average 45 West 90 Total Radiation Values,N/A,133.91701211279516,141.71142465127457,134.07858514424123
Sep Average 45 West 90 Beam Radiation Values,N/A,111.98975976913611,97.34640528617399,97.34640528617399
Sep Average 45 West 90 Radiation Values,N/A,21.927254419919425,44.36501936510059,36.732179858067255
Sep Average East 30 Total Radiation Values,N/A,202.87971477427325,207.52484830210963,204.37544611822818
Sep Average East 30 Beam Radiation Values,N/A,161.96289863023887,139.9589463230841,139.9589463230841
Sep Average East 30 Diffuse Radiation Values,N/A,40.916814190859725,67.56590197902551,64.41649979514406
Sep Average South 30 Total Radiation Values,N/A,248.81352546659224,255.55106759561872,250.95838160127965
Sep Average South 30 Beam Radiation Values,N/A,207.8967131194615,181.45046121598173,181.45046121598173
Sep Average South 30 Diffuse Radiation Values,N/A,40.916814190859725,74.10060637963699,69.50792038529794
Sep Average West 30 Total Radiation Values,N/A,193.26536793165874,199.86530311371448,196.1665479640526
Sep Average West 30 Beam Radiation Values,N/A,152.34855367328893,134.89248919711443,134.89248919711443
Sep Average West 30 Diffuse Radiation Values,N/A,40.916814190859725,64.97281391660002,61.27405876693815
Oct Average Dry Bulb Temperature Values,10.046971736204576,10.056315372133302,10.057609405922106,10.057609405922106
Oct Average Dry Bulb Temperature Absolute Errors,0,0.009343635928726002,0.01063766971753033,0.01063766971753033
Oct Average Relative Humidity Values,60.99730820995962,60.865461170856236,60.96801370374521,60.96801370374521
Oct Average Relative Humidity Absolute Errors,0,-0.13184703910338413,-0.029294506214412763,-0.029294506214412763
Oct Average Dew Point Temperature Values,1.3351951547779275,1.331991021540927,1.3327944718270357,1.3327944718270357
Oct Average Dew Point Temperature Absolute Errors,0,-0.003204133237000528,-0.002400682950891797,-0.002400682950891797
Oct Average Wind Speed Values,3.8012113055181698,3.81481194098671,3.8005290597811894,3.8005290597811894
Oct Average Wind Speed Absolute Errors,0,0.01360063546854029,-0.0006822457369803914,-0.0006822457369803914
Oct Average Wind Direction Values,172.6514131897712,172.6603038042744,172.69864829543337,172.69864829543337
Oct Average Wind Direction Absolute Errors,0,0.008890614503201277,0.0472351056621676,0.0472351056621676
Oct Average Station Pressure Values,835.1231493943473,830.1099999999348,835.1185705350808,835.1185705350808
Oct Average Station Pressure Absolute Errors,0,-5.013149394412494,-0.004578859266416657,-0.004578859266416657
Oct Average Total Cloud Cover Values,4.992597577388963,4.998050813281358,4.991913576789516,4.991913576789516
Oct Average Total Cloud Cover Absolute Errors,0,0.005453235892394659,-0.0006840005994472875,-0.0006840005994472875
Oct Average Opaque Cloud Cover Values,4.519515477792732,N/A,4.516065494193645,4.516065494193645
Oct Average Opaque Cloud Cover Absolute Errors,0,nan,-0.003449983599086437,-0.003449983599086437
Oct Average Total Horizontal Radiation Values,153.73082099596232,153.74273787242888,155.16719453935406,155.17723161434353
Oct Average Total Horizontal Radiation Absolute Errors,0,0.011916876466557369,1.4363735433917384,1.4464106183812078
Oct Average Diffuse Horizontal Radiation Values,46.857335127860026,31.065169848581732,46.73958034744461,46.7496174224341
Oct Average Diffuse Horizontal Radiation Absolute Errors,0,-15.792165279278294,-0.11775478041541731,-0.10771770542592662
Oct Average Humidity Ratio Values,N/A,0.005252068509880312,0.0052107361601520874,0.0052107361601520874
Oct Average Wet Bulb Temperature Values,N/A,5.570265756959938,5.607452258851984,5.607452258851984
Oct Average Sky Temperature Values,N/A,-4.515007013328267,-5.1792675995470745,-5.1792675995470745
Oct Average Horizontal Beam Radiation Values,N/A,122.67757022153502,108.42761419190944,108.42761419190944
Oct Average South 90 Total Radiation Values,N/A,165.9498421720395,170.86386538454758,166.21839343548714
Oct Average South 90 Beam Radiation Values,N/A,150.41725588694732,131.18576898283843,131.18576898283843
Oct Average South 90 Diffuse Radiation Values,N/A,15.532584307191838,39.67809640170916,35.032624452648726
Oct Average East 90 Total Radiation Values,N/A,77.35041266121623,80.74378411829161,75.70036268620954
Oct Average East 90 Beam Radiation Values,N/A,61.817826327058626,51.292363678161784,51.292363678161784
Oct Average East 90 Diffuse Radiation Values,N/A,15.532584307191838,29.45142044012981,24.407999008047746
Oct Average North 90 Total Radiation Values,N/A,15.532584307191838,21.22721756973423,15.367038560664325
Oct Average North 90 Beam Radiation Values,N/A,0.0,0.0,0.0
Oct Average North 90 Diffuse Radiation Values,N/A,15.532584307191838,21.22721756973423,15.367038560664325
Oct Average West 90 Total Radiation Values,N/A,79.70502295176931,86.28721254654172,80.82077144902708
Oct Average West 90 Beam Radiation Values,N/A,64.1724387583023,56.86403699309118,56.86403699309118
Oct Average West 90 Diffuse Radiation Values,N/A,15.532584307191838,29.42317555345056,23.95673445593591
Oct Average 45 East 90 Total Radiation Values,N/A,132.65543683113134,135.90165532505975,131.2598659411686
Oct Average 45 East 90 Beam Radiation Values,N/A,117.12285011900609,99.88243090120311,99.88243090120311
Oct Average 45 East 90 Diffuse Radiation Values,N/A,15.532584307191838,36.01922442385666,31.37743503996554
Oct Average 45 West 90 Total Radiation Values,N/A,134.4824149184315,141.04592755247728,135.9431801859195
Oct Average 45 West 90 Beam Radiation Values,N/A,118.94982695354379,105.31310074667039,105.31310074667039
Oct Average 45 West 90 Radiation Values,N/A,15.532584307191838,35.73282680580694,30.630079439249116
Oct Average East 30 Total Radiation Values,N/A,141.3175939687176,143.56098685490267,141.04547978018996
Oct Average East 30 Beam Radiation Values,N/A,112.33339476340772,97.2501677373344,97.2501677373344
Oct Average East 30 Diffuse Radiation Values,N/A,28.98419906479366,46.31081911756826,43.79531204285554
Oct Average South 30 Total Radiation Values,N/A,210.43471339417945,214.00266424267605,211.8718948905686
Oct Average South 30 Beam Radiation Values,N/A,181.45051346672946,159.4939528533509,159.4939528533509
Oct Average South 30 Diffuse Radiation Values,N/A,28.98419906479366,54.50871138932514,52.3779420372177
Oct Average West 30 Total Radiation Values,N/A,142.3155466690423,146.97919235723217,144.09116439978717
Oct Average West 30 Beam Radiation Values,N/A,113.33134689247322,100.92795986179453,100.92795986179453
Oct Average West 30 Diffuse Radiation Values,N/A,28.98419906479366,46.051232495437596,43.16320453799262
Nov Average Dry Bulb Temperature Values,2.90354659248957,2.896509955146546,2.896127541767947,2.896127541767947
Nov Average Dry Bulb Temperature Absolute Errors,0,-0.007036637343023955,-0.007419050721622966,-0.007419050721622966
Nov Average Relative Humidity Values,52.09874826147427,52.01913493957503,52.14896592969869,52.14896592969869
Nov Average Relative Humidity Absolute Errors,0,-0.07961332189923809,0.050217668224419754,0.050217668224419754
Nov Average Dew Point Temperature Values,-6.977329624478442,-6.973785468425784,-6.973876220241537,-6.973876220241537
Nov Average Dew Point Temperature Absolute Errors,0,0.0035441560526585647,0.003453404236905655,0.003453404236905655
Nov Average Wind Speed Values,4.198539638386649,4.212397331018229,4.1997354535633,4.1997354535633
Nov Average Wind Speed Absolute Errors,0,0.01385769263158032,0.0011958151766515712,0.0011958151766515712
Nov Average Wind Direction Values,179.81223922114046,179.70620919572178,179.680928541112,179.680928541112
Nov Average Wind Direction Absolute Errors,0,-0.10603002541867568,-0.1313106800284629,-0.1313106800284629
Nov Average Station Pressure Values,834.3567454798331,830.1099999999292,834.3500573947604,834.3500573947604
Nov Average Station Pressure Absolute Errors,0,-4.246745479903893,-0.006688085072710237,-0.006688085072710237
Nov Average Total Cloud Cover Values,5.094575799721836,5.100708431726632,5.100833912104032,5.100833912104032
Nov Average Total Cloud Cover Absolute Errors,0,0.006132632004796079,0.006258112382195868,0.006258112382195868
Nov Average Opaque Cloud Cover Values,4.501390820584144,N/A,4.508570629316671,4.508570629316671
Nov Average Opaque Cloud Cover Absolute Errors,0,nan,0.007179808732526993,0.007179808732526993
Nov Average Total Horizontal Radiation Values,102.83031988873435,104.48155679274892,103.39854977637194,103.40806813251659
Nov Average Total Horizontal Radiation Absolute Errors,0,1.6512369040145671,0.5682298876375853,0.5777482437822385
Nov Average Diffuse Horizontal Radiation Values,40.56050069541029,30.01904411864144,40.454320343148304,40.46383869929296
Nov Average Diffuse Horizontal Radiation Absolute Errors,0,-10.541456576768852,-0.10618035226198685,-0.09666199611733362
Nov Average Humidity Ratio Values,N/A,0.002685723206973188,0.0026668234135152546,0.0026668234135152546
Nov Average Wet Bulb Temperature Values,N/A,-1.21784788682081,-1.2138571828823739,-1.2138571828823739
Nov Average Sky Temperature Values,N/A,-13.084923610418125,-14.082182723942346,-14.082182723942346
Nov Average Horizontal Beam Radiation Values,N/A,74.4625147957214,62.94422943322364,62.94422943322364
Nov Average South 90 Total Radiation Values,N/A,155.6628796469646,160.72170382985877,157.6216448004139
Nov Average South 90 Beam Radiation Values,N/A,140.65335939283227,121.86738401681276,121.86738401681276
Nov Average South 90 Diffuse Radiation Values,N/A,15.009521143700507,38.85431981304603,35.75426078360111
Nov Average East 90 Total Radiation Values,N/A,56.37491806827256,57.88764865789398,54.881811320061935
Nov Average East 90 Beam Radiation Values,N/A,41.36539605528447,32.92139809148858,32.92139809148858
Nov Average East 90 Diffuse Radiation Values,N/A,15.009521143700507,24.966250566405407,21.960413228573355
Nov Average North 90 Total Radiation Values,N/A,15.009521143700507,18.29742813505125,14.848739587199201
Nov Average North 90 Beam Radiation Values,N/A,0.0,0.0,0.0
Nov Average North 90 Diffuse Radiation Values,N/A,15.009521143700507,18.29742813505125,14.848739587199201
Nov Average West 90 Total Radiation Values,N/A,62.364681197181305,66.4521885341162,63.09007395833804
Nov Average West 90 Beam Radiation Values,N/A,47.35515841686461,41.588884280838705,41.588884280838705
Nov Average West 90 Diffuse Radiation Values,N/A,15.009521143700507,24.86330425327749,21.501189677499326
Nov Average 45 East 90 Total Radiation Values,N/A,114.43362083393367,117.1932638752992,114.24186446620625
Nov Average 45 East 90 Beam Radiation Values,N/A,99.42409525042252,83.74062217360054,83.74062217360054
Nov Average 45 East 90 Diffuse Radiation Values,N/A,15.009521143700507,33.45264170169864,30.501242292605717
Nov Average 45 West 90 Total Radiation Values,N/A,121.79860866627456,127.50390942685094,124.06761227737056
Nov Average 45 West 90 Beam Radiation Values,N/A,106.78908611779985,94.1739150240285,94.1739150240285
Nov Average 45 West 90 Radiation Values,N/A,15.009521143700507,33.32999440282242,29.893697253342054
Nov Average East 30 Total Radiation Values,N/A,96.00884173392076,95.65285471687797,94.12800206805466
Nov Average East 30 Beam Radiation Values,N/A,68.00068871134813,55.99331325035398,55.99331325035398
Nov Average East 30 Diffuse Radiation Values,N/A,28.008152774343664,39.65954146652399,38.1346888177007
Nov Average South 30 Total Radiation Values,N/A,162.82125452319772,164.4944219538117,162.9298204561438
Nov Average South 30 Beam Radiation Values,N/A,134.81310665131247,115.44499371921421,115.44499371921421
Nov Average South 30 Diffuse Radiation Values,N/A,28.008152774343664,49.049428234597485,47.48482673692957
Nov Average West 30 Total Radiation Values,N/A,100.51312245068858,101.9126487725489,100.09544739460918
Nov Average West 30 Beam Radiation Values,N/A,72.50497197208027,62.34791409732621,62.34791409732621
Nov Average West 30 Diffuse Radiation Values,N/A,28.008152774343664,39.564734675222695,37.74753329728295
Dec Average Dry Bulb Temperature Values,1.4471736204576042,1.449221698991812,1.450488452634365,1.450488452634365
Dec Average Dry Bulb Temperature Absolute Errors,0,0.0020480785342078534,0.0033148321767608735,0.0033148321767608735
Dec Average Relative Humidity Values,48.796769851951545,48.69243537303402,48.80088962324031,48.80088962324031
Dec Average Relative Humidity Absolute Errors,0,-0.10433447891752223,0.0041197712887637294,0.0041197712887637294
Dec Average Dew Point Temperature Values,-9.090242261103633,-9.090456870547115,-9.086651450655292,-9.086651450655292
Dec Average Dew Point Temperature Absolute Errors,0,-0.00021460944348206112,0.00359081044834042,0.00359081044834042
Dec Average Wind Speed Values,3.1895020188425307,3.202209940045745,3.191544378477285,3.191544378477285
Dec Average Wind Speed Absolute Errors,0,0.0127079212032144,0.0020423596347542983,0.0020423596347542983
Dec Average Wind Direction Values,179.885598923284,179.78290092754244,179.90795713378918,179.90795713378918
Dec Average Wind Direction Absolute Errors,0,-0.10269799574155059,0.022358210505188936,0.022358210505188936
Dec Average Station Pressure Values,836.1036339165545,830.1099999999104,836.1007010567193,836.1007010567193
Dec Average Station Pressure Absolute Errors,0,-5.9936339166440575,-0.002932859835141244,-0.002932859835141244
Dec Average Total Cloud Cover Values,4.259757738896366,4.257023793520632,4.262648892871822,4.262648892871822
Dec Average Total Cloud Cover Absolute Errors,0,-0.002733945375734237,0.002891153975456362,0.002891153975456362
Dec Average Opaque Cloud Cover Values,3.648048452220727,N/A,3.647828684515148,3.647828684515148
Dec Average Opaque Cloud Cover Absolute Errors,0,nan,-0.0002197677055786329,-0.0002197677055786329
Dec Average Total Horizontal Radiation Values,86.71736204576042,86.10231499744573,86.90139688599666,86.94264229799076
Dec Average Total Horizontal Radiation Absolute Errors,0,-0.6150470483146933,0.18403484023623662,0.2252802522303341
Dec Average Diffuse Horizontal Radiation Values,28.986541049798117,20.77401350221809,28.908819095525264,28.95006450751937
Dec Average Diffuse Horizontal Radiation Absolute Errors,0,-8.212527547580027,-0.07772195427285311,-0.03647654227874497
Dec Average Humidity Ratio Values,N/A,0.0022419105218443227,0.002222073650591524,0.002222073650591524
Dec Average Wet Bulb Temperature Values,N/A,-2.606500796286722,-2.6254871351289992,-2.6254871351289992
Dec Average Sky Temperature Values,N/A,-17.08203670961151,-18.16229384664043,-18.16229384664043
Dec Average Horizontal Beam Radiation Values,N/A,65.32829712781671,57.99257779047138,57.99257779047138
Dec Average South 90 Total Radiation Values,N/A,163.2317542875383,168.51432279929483,164.452548431333
Dec Average South 90 Beam Radiation Values,N/A,152.84475003138843,134.47646894719747,134.47646894719747
Dec Average South 90 Diffuse Radiation Values,N/A,10.387006905498062,34.03785385209736,29.976079484135546
Dec Average East 90 Total Radiation Values,N/A,49.65767941308644,53.24449945254903,49.31810268943723
Dec Average East 90 Beam Radiation Values,N/A,39.27067548849973,33.96161566754654,33.96161566754654
Dec Average East 90 Diffuse Radiation Values,N/A,10.387006905498062,19.282883785002483,15.356487021890693
Dec Average North 90 Total Radiation Values,N/A,10.387006905498062,13.976319630186095,10.327742689005182
Dec Average North 90 Beam Radiation Values,N/A,0.0,0.0,0.0
Dec Average North 90 Diffuse Radiation Values,N/A,10.387006905498062,13.976319630186095,10.327742689005182
Dec Average West 90 Total Radiation Values,N/A,52.44652074889833,57.18802814063254,53.08296278993582
Dec Average West 90 Beam Radiation Values,N/A,42.05951354280867,36.8304470678386,36.8304470678386
Dec Average West 90 Diffuse Radiation Values,N/A,10.387006905498062,20.357581072793927,16.252515722097222
Dec Average 45 East 90 Total Radiation Values,N/A,118.31849305066966,122.31696738313504,118.44292330564356
Dec Average 45 East 90 Beam Radiation Values,N/A,107.93148449468094,94.5708779898073,94.5708779898073
Dec Average 45 East 90 Diffuse Radiation Values,N/A,10.387006905498062,27.746089393327708,23.872045315836235
Dec Average 45 West 90 Total Radiation Values,N/A,122.1741125905454,127.65940640790357,123.5544086401635
Dec Average 45 West 90 Beam Radiation Values,N/A,111.78710127684738,98.44935869053577,98.44935869053577
Dec Average 45 West 90 Radiation Values,N/A,10.387006905498062,29.21004771736778,25.105049949627702
Dec Average East 30 Total Radiation Values,N/A,80.48273207231647,82.58988269445403,80.71080772195731
Dec Average East 30 Beam Radiation Values,N/A,61.10031139803234,53.80354445866306,53.80354445866306
Dec Average East 30 Diffuse Radiation Values,N/A,19.382419252050074,28.786338235790993,26.90726326329425
Dec Average South 30 Total Radiation Values,N/A,152.3807635229198,155.74715509079948,153.74059492994505
Dec Average South 30 Beam Radiation Values,N/A,132.9983417788935,117.46128007109219,117.46128007109219
Dec Average South 30 Diffuse Radiation Values,N/A,19.382419252050074,38.2858750197073,36.279314858852885
Dec Average West 30 Total Radiation Values,N/A,82.92726014881534,85.81264298691048,83.81736648353177
Dec Average West 30 Beam Radiation Values,N/A,63.54484047150652,56.13807739414166,56.13807739414166
Dec Average West 30 Diffuse Radiation Values,N/A,19.382419252050074,29.67456559276882,27.67928908939012
WD200,Actual,CSE,TRNSYS-Perez,TRNSYS-HayDavies
Annual Average Dry Bulb Temperature Values,16.653853179586708,16.653034970301754,16.653014559689495,16.653014559689495
Annual Average Dry Bulb Temperature Absolute Errors,0,-0.0008182092849544631,-0.0008386198972125669,-0.0008386198972125669
Annual Average Relative Humidity Values,65.73398789816189,65.09954762840069,65.73581726424337,65.73581726424337
Annual Average Relative Humidity Absolute Errors,0,-0.6344402697611997,0.0018293660814805435,0.0018293660814805435
Annual Average Dew Point Temperature Values,9.312644137458616,9.312093515803937,9.312270914392258,9.312270914392258
Annual Average Dew Point Temperature Absolute Errors,0,-0.0005506216546784515,-0.0003732230663580083,-0.0003732230663580083
Annual Average Wind Speed Values,4.038206416257564,4.047277428840262,4.038265323109999,4.038265323109999
Annual Average Wind Speed Absolute Errors,0,0.009071012582698046,5.890685243503668e-05,5.890685243503668e-05
Annual Average Wind Direction Values,198.92396392282225,198.92869781609343,198.9282840558478,198.9282840558478
Annual Average Wind Direction Absolute Errors,0,0.004733893271179568,0.004320133025544237,0.004320133025544237
Annual Average Station Pressure Values,981.7305057654984,976.785999998907,981.7305409028497,981.7305409028497
Annual Average Station Pressure Absolute Errors,0,-4.944505766591419,3.513735134674789e-05,3.513735134674789e-05
Annual Average Total Cloud Cover Values,5.34387487156068,5.344353246040444,5.344362103901291,5.344362103901291
Annual Average Total Cloud Cover Absolute Errors,0,0.0004783744797638434,0.00048723234061132104,0.00048723234061132104
Annual Average Opaque Cloud Cover Values,4.533165886516725,N/A,4.533737954128177,4.533737954128177
Annual Average Opaque Cloud Cover Absolute Errors,0,nan,0.0005720676114515655,0.0005720676114515655
Annual Average Total Horizontal Radiation Values,192.47242835940176,186.78726291252192,193.05109368399184,193.08523311842026
Annual Average Total Horizontal Radiation Absolute Errors,0,-5.685165446879836,0.5786653245900766,0.612804759018502
Annual Average Diffuse Horizontal Radiation Values,82.35963009475968,61.26757395436675,82.30677743955641,82.3409168739848
Annual Average Diffuse Horizontal Radiation Absolute Errors,0,-21.092056140392927,-0.05285265520326732,-0.018713220774884576
Annual Average Humidity Ratio Values,N/A,0.009026101815293792,0.008990855746249903,0.008990855746249903
Annual Average Wet Bulb Temperature Values,N/A,12.624005564877672,12.687022435475926,12.687022435475926
Annual Average Sky Temperature Values,N/A,6.020380128100231,5.115967258247888,5.115967258247888
Annual Average Horizontal Beam Radiation Values,N/A,125.51968917691188,110.74431624443545,110.74431624443545
Annual Average South 90 Total Radiation Values,N/A,108.07877016257346,113.78332635614507,109.68745776869564
Annual Average South 90 Beam Radiation Values,N/A,77.44498426626275,67.88633452850405,67.88633452850405
Annual Average South 90 Diffuse Radiation Values,N/A,30.63378427938796,45.89699182764102,41.80112324019159
Annual Average East 90 Total Radiation Values,N/A,63.28019232527487,92.1609972676214,88.93824106192285
Annual Average East 90 Beam Radiation Values,N/A,32.64640721660656,49.38231814461878,49.38231814461878
Annual Average East 90 Diffuse Radiation Values,N/A,30.63378427938796,42.778679123002625,39.55592291730408
Annual Average North 90 Total Radiation Values,N/A,36.264644870768954,34.37518738388765,33.79211379739091
Annual Average North 90 Beam Radiation Values,N/A,5.630860357394016,2.5678433484816168,2.5678433484816168
Annual Average North 90 Diffuse Radiation Values,N/A,30.63378427938796,31.807344035406032,31.224270448909294
Annual Average West 90 Total Radiation Values,N/A,120.44040938458592,90.06545438518322,86.13741100684086
Annual Average West 90 Beam Radiation Values,N/A,89.80662372815401,46.23487564666349,46.23487564666349
Annual Average West 90 Diffuse Radiation Values,N/A,30.63378427938796,43.83057873851975,39.90253536017739
Annual Average 45 East 90 Total Radiation Values,N/A,84.9226102156963,112.48529087276201,108.54226293313256
Annual Average 45 East 90 Beam Radiation Values,N/A,54.28882466029952,66.64508929942495,66.64508929942495
Annual Average 45 East 90 Diffuse Radiation Values,N/A,30.63378427938796,45.84020157333707,41.8971736337076
Annual Average 45 West 90 Total Radiation Values,N/A,132.5843003632488,110.8705497904296,106.21208928960118
Annual Average 45 West 90 Beam Radiation Values,N/A,101.95051535860753,63.88050414935664,63.88050414935664
Annual Average 45 West 90 Radiation Values,N/A,30.63378427938796,46.99004564107296,42.33158514024455
Annual Average East 30 Total Radiation Values,N/A,153.3341064945564,179.08778574747237,177.1993833164964
Annual Average East 30 Beam Radiation Values,N/A,96.17067993323211,101.17319635313252,101.17319635313252
Annual Average East 30 Diffuse Radiation Values,N/A,57.163426221033596,77.91458939433984,76.02618696336388
Annual Average South 30 Total Radiation Values,N/A,202.72962532564762,213.03376657989645,209.36428899667013
Annual Average South 30 Beam Radiation Values,N/A,145.56619884901102,128.63929499804425,128.63929499804425
Annual Average South 30 Diffuse Radiation Values,N/A,57.163426221033596,84.39447158185226,80.72499399862589
Annual Average West 30 Total Radiation Values,N/A,195.03978742218803,176.94627362391572,174.4391763564719
Annual Average West 30 Beam Radiation Values,N/A,137.87636083013768,98.09557662819412,98.09557662819412
Annual Average West 30 Diffuse Radiation Values,N/A,57.163426221033596,78.85069699572156,76.34359972827778
Jan Average Dry Bulb Temperature Values,3.9580753701211306,3.9638002690684324,3.963508410813636,3.963508410813636
Jan Average Dry Bulb Temperature Absolute Errors,0,0.005724898947301771,0.0054330406925053865,0.0054330406925053865
Jan Average Relative Humidity Values,64.66150740242261,62.43735697674429,64.6852245995295,64.6852245995295
Jan Average Relative Humidity Absolute Errors,0,-2.2241504256783244,0.023717197106890353,0.023717197106890353
Jan Average Dew Point Temperature Values,-3.0384253028263797,-3.027180808484305,-3.0274506646503125,-3.0274506646503125
Jan Average Dew Point Temperature Absolute Errors,0,0.011244494342074862,0.010974638176067142,0.010974638176067142
Jan Average Wind Speed Values,4.562449528936743,4.566102145046364,4.562449591128038,4.562449591128038
Jan Average Wind Speed Absolute Errors,0,0.0036526161096208654,6.219129478068908e-08,6.219129478068908e-08
Jan Average Wind Direction Values,207.20726783310903,207.15620379082043,207.25689387998955,207.25689387998955
Jan Average Wind Direction Absolute Errors,0,-0.051064042288601286,0.04962604688051897,0.04962604688051897
Jan Average Station Pressure Values,986.4488559892328,976.7859999999504,986.442671576864,986.442671576864
Jan Average Station Pressure Absolute Errors,0,-9.662855989282434,-0.006184412368838821,-0.006184412368838821
